"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Category"
"BGIOSGA010676"	211.213732834755	-0.511413659379302	0.836252040087018	-0.611554453518686	0.540832580372769	0.999958456413115	"Not_significant"
"BGIOSGA010681"	281.192272239093	-0.961881518473652	1.00296686184297	-0.959036190593756	0.337540513702942	0.999958456413115	"Not_significant"
"BGIOSGA010682"	231.56977997242	-0.334177189462822	0.76430803777327	-0.437228411775456	0.661945706795394	0.999958456413115	"Not_significant"
"BGIOSGA010683"	32.5325480325299	-0.806650126792486	1.35916254942158	-0.593490548379055	0.552852906504038	0.999958456413115	"Not_significant"
"BGIOSGA010684"	107.129542946952	-0.293775530730065	0.853041109363393	-0.344386135094126	0.730555914486231	0.999958456413115	"Not_significant"
"BGIOSGA010685"	33.8197873015717	0.052552901744929	1.00140451505713	0.0524791939268728	0.958146873327639	0.999958456413115	"Not_significant"
"BGIOSGA010686"	38.9920098188695	-0.355670116688282	0.899161823266368	-0.395557404112472	0.692431565914787	0.999958456413115	"Not_significant"
"BGIOSGA010690"	25.8093220773059	2.63863639650663	1.97480582678076	1.33614979291814	0.181500317674477	0.999958456413115	"Not_significant"
"BGIOSGA010693"	457.676541591077	0.00405912842393084	0.525994880888211	0.00771704929347691	0.993842746627505	0.999958456413115	"Not_significant"
"BGIOSGA010694"	53.3294338419812	0.280597334201561	1.06017469580534	0.26467084652347	0.791263037890355	0.999958456413115	"Not_significant"
"BGIOSGA010695"	64.3517882524467	-0.306327210777898	0.727797458963403	-0.420896235628794	0.673830854151566	0.999958456413115	"Not_significant"
"BGIOSGA010696"	16.9177641520847	1.59858812966555	1.43058218702492	1.11743886102065	0.263806727108014	0.999958456413115	"Not_significant"
"BGIOSGA010698"	1405.61086487697	-0.340352495835096	0.581367664527088	-0.585434169463062	0.55825581887382	0.999958456413115	"Not_significant"
"BGIOSGA010699"	570.860743393821	-0.176957298523748	0.537301095314181	-0.329344756723926	0.741895118321202	0.999958456413115	"Not_significant"
"BGIOSGA010704"	15.0856709410721	-0.510467956344385	1.29016239881245	-0.395661783984911	0.692354551544184	0.999958456413115	"Not_significant"
"BGIOSGA010705"	614.069482435872	-0.167502037449266	0.602448470891351	-0.278035459533059	0.780985138702445	0.999958456413115	"Not_significant"
"BGIOSGA010709"	1353.91238578962	0.051846174683424	0.62211668123105	0.0833383451169167	0.933582511331575	0.999958456413115	"Not_significant"
"BGIOSGA010714"	131.052635986767	-0.64522412721996	0.73866646972336	-0.873498600067234	0.382391368953909	0.999958456413115	"Not_significant"
"BGIOSGA010715"	630.287637693173	-0.55000453089232	0.591913411631955	-0.929197615874106	0.352786682772345	0.999958456413115	"Not_significant"
"BGIOSGA010716"	194.497116306812	-0.778821909966503	1.9671110126736	-0.395921686650499	0.692162801955743	0.999958456413115	"Not_significant"
"BGIOSGA010717"	183.438094746177	0.0378546188671363	0.639926590103103	0.0591546271909678	0.95282894857414	0.999958456413115	"Not_significant"
"BGIOSGA010719"	340.344491870375	0.216209903351961	0.826684764248893	0.261538512262779	0.793677254206032	0.999958456413115	"Not_significant"
"BGIOSGA010720"	23.3892476595082	0.449378487354265	1.20459242220854	0.373054386752956	0.709107966121906	0.999958456413115	"Not_significant"
"BGIOSGA010721"	51.6929555932594	0.39416526273474	0.724169387386823	0.544299813828215	0.586235175039967	0.999958456413115	"Not_significant"
"BGIOSGA010722"	102.82895420532	-0.167099159703948	0.711693452268163	-0.234790918999471	0.81437101633785	0.999958456413115	"Not_significant"
"BGIOSGA010723"	1602.19333848331	-0.445426941566876	0.714275873062689	-0.623606310061914	0.532886165578268	0.999958456413115	"Not_significant"
"BGIOSGA010726"	274.73270570642	-0.193044266223674	0.918163128926827	-0.210250510112848	0.833472159106342	0.999958456413115	"Not_significant"
"BGIOSGA010727"	824.191321010628	-0.738423238723669	0.895576806073307	-0.824522512995079	0.409642729265949	0.999958456413115	"Not_significant"
"BGIOSGA010728"	341.466223988866	1.14003114734918	0.626120489246165	1.82078556273051	0.0686394597467457	0.999958456413115	"Not_significant"
"BGIOSGA010730"	271.387124953101	-0.195153671177659	0.784218752420928	-0.248851064291957	0.803475989669588	0.999958456413115	"Not_significant"
"BGIOSGA010732"	1322.13325888966	0.16183424246804	0.710463039792516	0.227786997217057	0.81981183570492	0.999958456413115	"Not_significant"
"BGIOSGA010733"	583.064793317145	-0.386965089285504	0.921038594401775	-0.42013992859533	0.674383235315137	0.999958456413115	"Not_significant"
"BGIOSGA010735"	187.259754758566	-0.39152855151474	0.737025387552736	-0.531228039260351	0.595260764884844	0.999958456413115	"Not_significant"
"BGIOSGA010736"	394.559682777487	-0.282050933432081	0.681419782474029	-0.41391656169423	0.678935214382932	0.999958456413115	"Not_significant"
"BGIOSGA010737"	180.457437749936	-0.153875820518942	1.37012439683402	-0.112307919539647	0.910579262647912	0.999958456413115	"Not_significant"
"BGIOSGA010738"	18.9241282532446	0.371048561702471	1.18283880353392	0.313693261156047	0.753754019438993	0.999958456413115	"Not_significant"
"BGIOSGA010741"	28.0878762332552	0.560555046067913	0.884808007549384	0.633532971317088	0.526385656714219	0.999958456413115	"Not_significant"
"BGIOSGA010742"	52.2126665789338	2.66777876333324	1.01241730612068	2.63505843608647	0.00841227992513192	0.999958456413115	"Up-regulated"
"BGIOSGA010743"	77.9754869704613	0.668422923851089	1.30694806939988	0.511438013109437	0.60904438284939	0.999958456413115	"Not_significant"
"BGIOSGA010745"	438.098048909792	0.156767594398257	0.600232685333813	0.26117803683262	0.793955214525556	0.999958456413115	"Not_significant"
"BGIOSGA010746"	100.013814519592	-0.00877025910882904	0.64272494427258	-0.0136454313575071	0.989112858855681	0.999958456413115	"Not_significant"
"BGIOSGA010747"	28.6502294102675	1.47253506188587	1.29035281148706	1.14118793618069	0.253791723486718	0.999958456413115	"Not_significant"
"BGIOSGA010749"	369.431969605102	1.15485177496852	1.23124809363132	0.937952132427279	0.348269010130111	0.999958456413115	"Not_significant"
"BGIOSGA010751"	152.888439045612	0.0685429941483342	0.696164051694979	0.0984581062200062	0.921568536666453	0.999958456413115	"Not_significant"
"BGIOSGA010753"	93.9424987513549	0.272503347187947	0.688306282359769	0.395904198714712	0.692175703491792	0.999958456413115	"Not_significant"
"BGIOSGA010754"	36.3781528430125	0.231610172165306	0.993091813924067	0.233221308360332	0.815589560343157	0.999958456413115	"Not_significant"
"BGIOSGA010755"	887.927645545564	-0.1687221364533	0.624214441565871	-0.27029515054162	0.78693319586888	0.999958456413115	"Not_significant"
"BGIOSGA010758"	250.538467687617	0.167179036470954	0.601284519456993	0.278036488652544	0.780984348716233	0.999958456413115	"Not_significant"
"BGIOSGA010760"	621.107954325291	-0.442348158472946	0.951827648703636	-0.464735563287547	0.642120837349794	0.999958456413115	"Not_significant"
"BGIOSGA010761"	3006.06594708828	0.77000810246927	0.93513143568609	0.823422326621208	0.410267870895963	0.999958456413115	"Not_significant"
"BGIOSGA010766"	119.073392831057	-0.371046263539204	0.746964480182657	-0.496738832144296	0.619373234793588	0.999958456413115	"Not_significant"
"BGIOSGA010767"	289.682865106136	-0.376737473268535	0.803341629830675	-0.468962965790709	0.639096107788932	0.999958456413115	"Not_significant"
"BGIOSGA010770"	754.843996428049	0.764864380096045	1.30148923506194	0.587683985000186	0.556744427051646	0.999958456413115	"Not_significant"
"BGIOSGA010772"	285.842163186849	0.308418398621843	0.598182472423392	0.515592503692661	0.606139047056419	0.999958456413115	"Not_significant"
"BGIOSGA010773"	672.012343937059	1.03491375369441	1.02752805037207	1.00718783620521	0.313844517301717	0.999958456413115	"Not_significant"
"BGIOSGA010774"	6698.68589710908	0.454900773793438	1.17712406542136	0.386451001348447	0.699162684533493	0.999958456413115	"Not_significant"
"BGIOSGA010776"	98.1500546275694	1.35311801680451	1.27493818224014	1.06132049039978	0.288544276810218	0.999958456413115	"Not_significant"
"BGIOSGA010777"	71.0520210963585	0.0682152845582957	0.697470169390698	0.0978038739891741	0.922088031136398	0.999958456413115	"Not_significant"
"BGIOSGA010778"	64.3183850878925	-1.29437928113937	1.44775277811484	-0.894060989352629	0.371289260159966	0.999958456413115	"Not_significant"
"BGIOSGA010779"	641.916262848384	-0.836959762719402	0.590030244404797	-1.41850315412848	0.156043918476148	0.999958456413115	"Not_significant"
"BGIOSGA010780"	2566.20756399814	-0.0773197390745133	0.926114495429991	-0.0834883153822294	0.933463267929731	0.999958456413115	"Not_significant"
"BGIOSGA010781"	49.5903011909125	-0.261367791641098	0.840099120758262	-0.311115421005549	0.755712878238822	0.999958456413115	"Not_significant"
"BGIOSGA010785"	150.443308381816	-0.312633361442477	0.672811391607443	-0.464667164293326	0.642169826217793	0.999958456413115	"Not_significant"
"BGIOSGA010790"	293.577878242187	-0.633726515428721	0.71271077621162	-0.889177681299087	0.373907595616975	0.999958456413115	"Not_significant"
"BGIOSGA010791"	677.145483643628	-0.368351953287193	0.52681768501928	-0.699201951190595	0.484425831386873	0.999958456413115	"Not_significant"
"BGIOSGA010794"	348.329196606765	-0.710420265657716	0.603636650902955	-1.17690048242602	0.239235229514934	0.999958456413115	"Not_significant"
"BGIOSGA010796"	376.394129885829	1.1479265142553	0.967901399961569	1.18599530313819	0.235624154381742	0.999958456413115	"Not_significant"
"BGIOSGA010799"	157.845424250427	-0.420859755978321	0.702815554903823	-0.598819637729723	0.549293165440842	0.999958456413115	"Not_significant"
"BGIOSGA010800"	212.739332565479	-0.210182569538352	0.605643100828085	-0.347040310128148	0.728561035365235	0.999958456413115	"Not_significant"
"BGIOSGA010801"	183.515855403356	0.2560491451555	1.07004170391736	0.239288940064783	0.810881540886637	0.999958456413115	"Not_significant"
"BGIOSGA010803"	367.332166690466	0.32368009456295	0.550075850027088	0.588428113226587	0.55624497228281	0.999958456413115	"Not_significant"
"BGIOSGA010805"	47.6775191861035	-0.655166064380347	1.63985463012286	-0.399526916804365	0.689504994566774	0.999958456413115	"Not_significant"
"BGIOSGA010806"	1085.02820456435	0.813153755447542	1.22845371840851	0.661932756002402	0.508014317969426	0.999958456413115	"Not_significant"
"BGIOSGA010808"	699.037231380356	-0.195089247989766	0.630972669348661	-0.309188111414006	0.757178436865336	0.999958456413115	"Not_significant"
"BGIOSGA010809"	205.546409378584	-0.60143163463107	0.635231317216265	-0.946791536139444	0.343745015519772	0.999958456413115	"Not_significant"
"BGIOSGA010810"	373.215716408613	-0.484224928642674	0.729398834271666	-0.663868525545687	0.506774462427638	0.999958456413115	"Not_significant"
"BGIOSGA010811"	16.8041715626014	1.30315863645613	1.58040658269284	0.824571759398581	0.409614760007429	0.999958456413115	"Not_significant"
"BGIOSGA010812"	216.459076113005	-0.448353316826051	0.656517990118333	-0.68292617045458	0.494653496056434	0.999958456413115	"Not_significant"
"BGIOSGA010814"	28.2106234643518	-0.240136986581287	0.923445564848118	-0.260044550239172	0.794829409222829	0.999958456413115	"Not_significant"
"BGIOSGA010815"	2804.01713232742	0.872331557700202	0.889621287337053	0.980565067537216	0.326807267824441	0.999958456413115	"Not_significant"
"BGIOSGA010816"	172.442894935472	-0.0737817193277012	1.11845022194889	-0.0659678167877126	0.947403448104677	0.999958456413115	"Not_significant"
"BGIOSGA010818"	39.213290847565	0.0620090771898343	0.80339625322784	0.0771836773456407	0.938477426498931	0.999958456413115	"Not_significant"
"BGIOSGA010819"	256.853502690751	0.26505349614933	0.728102368712765	0.364033283695981	0.715833155292575	0.999958456413115	"Not_significant"
"BGIOSGA010820"	424.056907674017	0.0373480320761377	0.510504689156439	0.0731590382408668	0.941679561749828	0.999958456413115	"Not_significant"
"BGIOSGA010821"	16.6924301669189	2.02037516930813	1.52945263815244	1.32097923068001	0.186508289500947	0.999958456413115	"Not_significant"
"BGIOSGA010822"	597.978550534915	-0.0746638996564162	0.861248819748409	-0.0866926002618236	0.930915858408939	0.999958456413115	"Not_significant"
"BGIOSGA010824"	34.4523161453273	0.164431188663341	1.73509520002489	0.0947678194608473	0.924499248149336	0.999958456413115	"Not_significant"
"BGIOSGA010828"	9.45490679184403	0.99000639784341	1.82873599193041	0.541361028717087	0.588258763152191	0.999958456413115	"Not_significant"
"BGIOSGA010829"	34.018144655172	-0.478202268294062	0.987564001508569	-0.484224078200072	0.628226850468121	0.999958456413115	"Not_significant"
"BGIOSGA010830"	39.4916723028172	-0.982751338175725	0.741417888516674	-1.3255025990024	0.18500450798156	0.999958456413115	"Not_significant"
"BGIOSGA010831"	414.360987995428	-0.581326401756081	0.778174233164002	-0.747038872506031	0.455040096611709	0.999958456413115	"Not_significant"
"BGIOSGA010833"	269.090755148612	1.39008780435288	1.5872853424109	0.875764279560156	0.38115819261494	0.999958456413115	"Not_significant"
"BGIOSGA010835"	26.0895428581778	0.232151912299878	0.814478043868121	0.285031516868572	0.775619996025598	0.999958456413115	"Not_significant"
"BGIOSGA010837"	160.005334506091	0.673927743199046	1.35331795832022	0.49798182242076	0.618496854413817	0.999958456413115	"Not_significant"
"BGIOSGA010838"	42.6006556658018	-1.14084758696486	0.843424067925168	-1.35263816904271	0.176171252355932	0.999958456413115	"Not_significant"
"BGIOSGA010839"	76.747637148768	0.940046551355997	0.802122387303739	1.17194902702551	0.241217521683866	0.999958456413115	"Not_significant"
"BGIOSGA010840"	586.150613688384	0.440018961605602	1.00696250806322	0.436976509137298	0.662128384243879	0.999958456413115	"Not_significant"
"BGIOSGA010841"	436.249068247112	-0.82011559452956	0.707438318013874	-1.15927505430018	0.246344086620682	0.999958456413115	"Not_significant"
"BGIOSGA010844"	35.7571288148744	-0.451681394906627	0.961534476332032	-0.469750597638119	0.638533213686726	0.999958456413115	"Not_significant"
"BGIOSGA010845"	3251.39793382152	0.449182292913759	0.583282784375265	0.770093520580869	0.441244419255209	0.999958456413115	"Not_significant"
"BGIOSGA010846"	79.1683342902059	-0.778708833634291	0.894439309167639	-0.870611147847419	0.383966507510761	0.999958456413115	"Not_significant"
"BGIOSGA010848"	116.792784848773	-0.551390040438585	1.12705330654569	-0.489231553854842	0.62467777267402	0.999958456413115	"Not_significant"
"BGIOSGA010850"	832.030934644053	0.127413499686736	0.812827138467789	0.156753501029648	0.875439120502813	0.999958456413115	"Not_significant"
"BGIOSGA010851"	212.792425077856	-0.248296726602614	0.76177234952506	-0.32594610024559	0.744465135682955	0.999958456413115	"Not_significant"
"BGIOSGA010856"	56.0565922574601	-0.0158514434984166	0.899202939484588	-0.0176283270465091	0.985935358470358	0.999958456413115	"Not_significant"
"BGIOSGA010857"	1249.59624123472	1.13239694848492	1.70729639447548	0.663269103214394	0.507158220856658	0.999958456413115	"Not_significant"
"BGIOSGA010861"	49.9344288003068	0.0379931737447829	0.67557153965178	0.0562385647038451	0.955151759570508	0.999958456413115	"Not_significant"
"BGIOSGA010862"	812.62155995449	-0.725000357542922	0.766752300331824	-0.94554702637236	0.344379674271872	0.999958456413115	"Not_significant"
"BGIOSGA010865"	147.284890003144	-0.865289350652136	1.31594665092333	-0.657541360088579	0.510832885683325	0.999958456413115	"Not_significant"
"BGIOSGA010870"	43.0143542547097	0.280746174808257	0.978836478648898	0.286816215917673	0.774253045865325	0.999958456413115	"Not_significant"
"BGIOSGA010871"	12.5063559460617	0.340889206703466	1.23884050429335	0.275167953842382	0.783187206073998	0.999958456413115	"Not_significant"
"BGIOSGA010872"	10.517625734864	0.164518221850155	1.90915087349442	0.0861735047419426	0.931328492495867	0.999958456413115	"Not_significant"
"BGIOSGA010876"	337.467148032085	-0.196198711308516	0.5457850978955	-0.359479788043025	0.719236195511885	0.999958456413115	"Not_significant"
"BGIOSGA010877"	65.4465601734299	-0.028642486856818	1.00549588923106	-0.028485931333565	0.977274588646422	0.999958456413115	"Not_significant"
"BGIOSGA010878"	30.004841261288	-0.882308301881612	1.33743242897792	-0.659703086873618	0.509444385360436	0.999958456413115	"Not_significant"
"BGIOSGA010879"	419.815925080279	-0.600213423978393	1.16648481365057	-0.514548853919492	0.60686831335463	0.999958456413115	"Not_significant"
"BGIOSGA010880"	184.729098642151	-0.515774686741063	0.73198510804476	-0.704624562812177	0.481043908449811	0.999958456413115	"Not_significant"
"BGIOSGA010881"	12.2298907263528	1.58620012181785	1.25431768143327	1.26459201308982	0.206017617623502	0.999958456413115	"Not_significant"
"BGIOSGA010882"	397.325126168429	0.112705850307508	0.690521113668069	0.163218543324203	0.870346366523735	0.999958456413115	"Not_significant"
"BGIOSGA010883"	39.5172461931856	1.03208072740861	1.57696775052511	0.654471676459421	0.512807969135218	0.999958456413115	"Not_significant"
"BGIOSGA010884"	589.378149349698	-2.00786444958811	1.21957650983451	-1.64636202271603	0.0996892470541411	0.999958456413115	"Not_significant"
"BGIOSGA010885"	76.2511728366358	0.532810468668386	0.666611724714741	0.799281574137312	0.42412716057743	0.999958456413115	"Not_significant"
"BGIOSGA010886"	44.0892600260066	-1.15239252500829	1.15420002075972	-0.998433983955185	0.318068961347134	0.999958456413115	"Not_significant"
"BGIOSGA010887"	205.251784793811	0.229541660944155	0.557609991167923	0.411652704542429	0.680593995318444	0.999958456413115	"Not_significant"
"BGIOSGA010888"	342.956151299315	-0.0754547888473909	0.694154215890073	-0.108700324971216	0.913440184094022	0.999958456413115	"Not_significant"
"BGIOSGA010889"	115.985394071966	-0.807597752161616	1.02264082565867	-0.789717887158921	0.429692542717668	0.999958456413115	"Not_significant"
"BGIOSGA010890"	37.6119072643501	1.52043896911509	1.45583175429818	1.04437821515169	0.296310438547054	0.999958456413115	"Not_significant"
"BGIOSGA010891"	250.967445690209	1.05214743646966	1.39179370034949	0.755965080317186	0.449670132423654	0.999958456413115	"Not_significant"
"BGIOSGA010892"	704.817609721111	2.7723714929064	1.00667691681366	2.75398337500528	0.00588747587374686	0.999958456413115	"Up-regulated"
"BGIOSGA010894"	206.67203476638	1.24131362066622	0.960722399427775	1.29206274508179	0.196335416274844	0.999958456413115	"Not_significant"
"BGIOSGA010895"	13.2027695466494	1.39721862714548	1.85304074557669	0.754013979714541	0.450840827446315	0.999958456413115	"Not_significant"
"BGIOSGA010897"	257.276039676278	1.22276881657722	0.923790402677873	1.32364312622503	0.185621595213918	0.999958456413115	"Not_significant"
"BGIOSGA010904"	318.392302478554	-0.804996702302683	1.18868973281526	-0.677213473019703	0.498270520651397	0.999958456413115	"Not_significant"
"BGIOSGA010905"	194.776193119487	0.82127488466022	1.55279970899595	0.528899432362245	0.596875215776748	0.999958456413115	"Not_significant"
"BGIOSGA010907"	346.437785955243	1.27369776786369	1.08753790067223	1.1711755214015	0.241528232465316	0.999958456413115	"Not_significant"
"BGIOSGA010909"	112.831093354445	0.225663358064406	0.773417695186984	0.291774237218413	0.770459244274584	0.999958456413115	"Not_significant"
"BGIOSGA010910"	918.962021537449	0.41352209939744	0.802231685903734	0.515464680171037	0.606228344633716	0.999958456413115	"Not_significant"
"BGIOSGA010911"	118.952588572885	1.8202712696596	1.05762528832524	1.72109280078015	0.0852339854682328	0.999958456413115	"Not_significant"
"BGIOSGA010912"	2470.6359996392	0.190715616006394	1.10184254307467	0.173087903716447	0.862582332881181	0.999958456413115	"Not_significant"
"BGIOSGA010914"	438.422668536058	-0.111804967049009	0.649190619906665	-0.172222092588281	0.863262930001405	0.999958456413115	"Not_significant"
"BGIOSGA010915"	98.0728729452069	-0.528445408964598	0.842897403066092	-0.626939182683853	0.530699101713753	0.999958456413115	"Not_significant"
"BGIOSGA010916"	113.997549790735	0.40092693441113	0.614939500014298	0.65197785213311	0.514415460183992	0.999958456413115	"Not_significant"
"BGIOSGA010917"	810.743111879892	0.511498400031935	0.49671033752839	1.02977200470022	0.303117045413549	0.999958456413115	"Not_significant"
"BGIOSGA010919"	388.569412295072	1.61736931608315	0.867438270647435	1.86453534598604	0.0622465626918765	0.999958456413115	"Not_significant"
"BGIOSGA010920"	102.997107121177	-0.527507375658457	1.53761164575677	-0.343069316048809	0.731546314090269	0.999958456413115	"Not_significant"
"BGIOSGA010921"	622.558667316562	0.901541681413567	1.63765820478407	0.550506619012383	0.581971938244308	0.999958456413115	"Not_significant"
"BGIOSGA010922"	40.9253071276593	-0.729833593671414	1.10333354176882	-0.661480473530584	0.508304232959648	0.999958456413115	"Not_significant"
"BGIOSGA010925"	82.784587865837	1.07486563305833	1.28462638619704	0.836714584572971	0.402753019157457	0.999958456413115	"Not_significant"
"BGIOSGA010926"	424.039161351287	0.58605371454969	0.969265556232111	0.604636893141953	0.545420287568211	0.999958456413115	"Not_significant"
"BGIOSGA010927"	118.037439786714	0.0164210418478105	1.86839072239074	0.00878886929324861	0.992987587162183	0.999958456413115	"Not_significant"
"BGIOSGA010928"	147.958644834723	-0.250478317091009	0.769557943635875	-0.325483375439661	0.744815262736903	0.999958456413115	"Not_significant"
"BGIOSGA010929"	46.297851687	0.267099452100147	0.933640705668168	0.286083769140073	0.774813962620161	0.999958456413115	"Not_significant"
"BGIOSGA010930"	108.847846320865	-0.620883853452347	0.837899753480981	-0.74100016245731	0.458693341813204	0.999958456413115	"Not_significant"
"BGIOSGA010931"	119.81970676301	-0.984724356429373	0.922135548011481	-1.06787376167513	0.285577459629258	0.999958456413115	"Not_significant"
"BGIOSGA010932"	102.84112708841	-1.25308502505364	0.905083040421112	-1.38449729924296	0.166206234496038	0.999958456413115	"Not_significant"
"BGIOSGA010936"	69.6524851321359	-0.852746681239102	1.0763847242989	-0.792232240005575	0.428225273165421	0.999958456413115	"Not_significant"
"BGIOSGA010938"	1364.40363229508	-0.263896934960344	0.752010221882471	-0.350922005155387	0.725646862312317	0.999958456413115	"Not_significant"
"BGIOSGA010939"	31.064882587322	-3.00484293580924	1.51351104583457	-1.98534589098577	0.0471060015833599	0.999958456413115	"Down-regulated"
"BGIOSGA010940"	575.994946604445	-0.0269826497936469	0.956035564287743	-0.028223479127316	0.977483911045735	0.999958456413115	"Not_significant"
"BGIOSGA010942"	2247.22878035063	-0.340712301183044	1.25677084736818	-0.271101372136801	0.786313066271259	0.999958456413115	"Not_significant"
"BGIOSGA010944"	293.613481723491	-0.0326865647332587	0.551833795421456	-0.0592326258457852	0.952766823586529	0.999958456413115	"Not_significant"
"BGIOSGA010945"	4431.10040223064	-0.566956106392636	1.51353679319876	-0.374590237211486	0.707965234821296	0.999958456413115	"Not_significant"
"BGIOSGA010947"	19.5944131341641	-2.37867711704455	2.50444620778177	-0.949781676146034	0.342223198425877	0.999958456413115	"Not_significant"
"BGIOSGA010948"	78.4058961354675	-2.76301220435885	1.40314107196967	-1.9691620889411	0.0489344808081466	0.999958456413115	"Down-regulated"
"BGIOSGA010949"	201.788627200488	-0.294005338803911	0.647348138622538	-0.454168817770158	0.649707324618445	0.999958456413115	"Not_significant"
"BGIOSGA010951"	362.429135855421	-0.0453069467431655	0.597146908752559	-0.0758723625276932	0.939520644970731	0.999958456413115	"Not_significant"
"BGIOSGA010953"	22.9939820095266	0.652447929527047	1.20623794617602	0.54089488031397	0.588580039919283	0.999958456413115	"Not_significant"
"BGIOSGA010954"	14.5648900888567	0.246262655976431	1.04706491104405	0.235193304043469	0.814058702851962	0.999958456413115	"Not_significant"
"BGIOSGA010956"	73.0919526486755	-0.275944082517424	1.59225028826887	-0.173304463846219	0.862412115142892	0.999958456413115	"Not_significant"
"BGIOSGA010958"	447.167856054329	0.490428862867737	0.687619551101243	0.713227048419873	0.47570527132519	0.999958456413115	"Not_significant"
"BGIOSGA010959"	1506.20977503511	0.0180181786213024	1.0810387413415	0.0166674679937399	0.986701900334934	0.999958456413115	"Not_significant"
"BGIOSGA010961"	47.4690824939644	0.746549509701146	0.781637699185461	0.955109394645524	0.339522378545647	0.999958456413115	"Not_significant"
"BGIOSGA010962"	50.2590433196868	-1.01250658451864	0.712131341371223	-1.42179753325986	0.155085035913258	0.999958456413115	"Not_significant"
"BGIOSGA010963"	44.398444989839	1.89906200088771	1.06880085233917	1.77681557488603	0.075598588464868	0.999958456413115	"Not_significant"
"BGIOSGA010964"	3953.16365872395	0.324899013114801	0.794386255788562	0.408993749259022	0.682544248346526	0.999958456413115	"Not_significant"
"BGIOSGA010965"	10.730249011029	0.49746434682616	1.45545617692528	0.341792734616769	0.732506877609767	0.999958456413115	"Not_significant"
"BGIOSGA010966"	189.934836457795	0.4810968777423	0.620155058225293	0.77576869100941	0.437885573282996	0.999958456413115	"Not_significant"
"BGIOSGA010967"	83.7665907375766	-0.21679163211849	0.669925680405861	-0.323605496041219	0.746236726459329	0.999958456413115	"Not_significant"
"BGIOSGA010969"	42.5954097483224	-0.980782115224414	1.27791143233347	-0.767488333235663	0.442791227138449	0.999958456413115	"Not_significant"
"BGIOSGA010972"	102.963788928803	0.0812827111191139	0.600047048997384	0.135460563059062	0.892247742925759	0.999958456413115	"Not_significant"
"BGIOSGA010973"	1351.90594018989	0.252159843190558	0.60528343903656	0.416597955483344	0.676972505045132	0.999958456413115	"Not_significant"
"BGIOSGA010974"	44.9391390401048	-0.315584255603416	1.28735685064668	-0.245141240709511	0.806347071441609	0.999958456413115	"Not_significant"
"BGIOSGA010975"	1212.72358882566	-0.286659894567604	0.544610970254927	-0.526357180123311	0.59864006107113	0.999958456413115	"Not_significant"
"BGIOSGA010980"	68.9079046751833	-0.932991262601569	0.767532142674404	-1.2155728870854	0.224147667688828	0.999958456413115	"Not_significant"
"BGIOSGA010981"	1533.83949426056	0.298819222127383	0.994345272613208	0.300518572730844	0.763781631764855	0.999958456413115	"Not_significant"
"BGIOSGA010984"	154.133071838799	-0.116506235571066	1.53623741900197	-0.0758386914222898	0.939547433443648	0.999958456413115	"Not_significant"
"BGIOSGA010985"	179.641940808789	-0.333563717267543	0.756016833740735	-0.441212023834292	0.65905950934678	0.999958456413115	"Not_significant"
"BGIOSGA010988"	244.119430724707	1.16781301389055	0.839530939640366	1.39103034652994	0.16421622467511	0.999958456413115	"Not_significant"
"BGIOSGA010989"	454.466731699942	-0.385956841929778	0.727167900240762	-0.530767160929395	0.595580139098665	0.999958456413115	"Not_significant"
"BGIOSGA010990"	844.430245640683	-0.917322142917282	1.30092722463311	-0.705129484223059	0.480729659461522	0.999958456413115	"Not_significant"
"BGIOSGA010991"	20.280037166774	1.78146793080955	1.78721267854696	0.996785638437795	0.318868570721376	0.999958456413115	"Not_significant"
"BGIOSGA010992"	26.322072323629	0.596225787987233	0.847863595865735	0.703209562121181	0.481925161035524	0.999958456413115	"Not_significant"
"BGIOSGA010994"	972.526035215757	0.651754097694181	0.910976472517978	0.715445587626106	0.474333751723584	0.999958456413115	"Not_significant"
"BGIOSGA010995"	1835.22039242276	0.725180366964598	1.00259666112224	0.723302196271911	0.469494243777546	0.999958456413115	"Not_significant"
"BGIOSGA010997"	32.6470324604825	1.69402013627015	2.27601949243385	0.744290697817647	0.456700627665857	0.999958456413115	"Not_significant"
"BGIOSGA010998"	11.7830184271959	0.830366739907087	1.78527583644896	0.465119575896319	0.641845827969444	0.999958456413115	"Not_significant"
"BGIOSGA011004"	682.89348661002	0.210977057275595	1.12999312598331	0.186706496193952	0.851890762442684	0.999958456413115	"Not_significant"
"BGIOSGA011006"	90.3935589134765	0.169816019960598	0.818874480630126	0.207377350225793	0.835715170016746	0.999958456413115	"Not_significant"
"BGIOSGA011007"	35.204546349394	1.34475854731688	1.33450929938293	1.00768016224293	0.3136080314952	0.999958456413115	"Not_significant"
"BGIOSGA011009"	2036.41765659038	0.584534955313148	0.824616093474596	0.70885707899558	0.478413172493313	0.999958456413115	"Not_significant"
"BGIOSGA011010"	326.650284434137	1.63912064819375	1.002444167268	1.63512413131288	0.1020230284245	0.999958456413115	"Not_significant"
"BGIOSGA011012"	200.697285522021	0.52009260600769	1.06315366698345	0.489197960896267	0.624701553023479	0.999958456413115	"Not_significant"
"BGIOSGA011014"	22.4177895192189	-2.2661998296653	2.51348845383055	-0.901615372933824	0.367261221840386	0.999958456413115	"Not_significant"
